coord.x,coord.y,coord.z,z.value
20,26,29,0.4479813390075695
21,26,29,-0.22049198955619842
22,26,29,-0.19525818249121135
23,26,29,0.3947256159317018
24,26,29,0.6344808449191622
41,26,29,-0.5667264964472046
42,26,29,-0.37782500565327154
43,26,29,0.5039438199259988
44,26,29,-0.5213520857194633
45,26,29,1.0940856123660871
46,26,29,0.5180925278790475
73,26,29,0.889419337613331
74,26,29,-1.5997055464991505
75,26,29,-1.1559429646492692
76,26,29,-1.9271518570656694
77,26,29,-0.9508107014820263
78,26,29,-0.3788931599729695
15,27,29,-0.5148288369967131
16,27,29,-1.3743259008919375
17,27,29,-1.744163460173706
18,27,29,-0.7991544613852876
19,27,29,-0.12296270302205228
20,27,29,-0.04466204920094294
42,27,29,-2.0471366798889843
43,27,29,0.48230361618484285
44,27,29,1.0829970587926772
45,27,29,0.4595654318974765
46,27,29,0.18846478226197214
47,27,29,0.585961412974616
48,27,29,0.3612691179802029
72,27,29,1.8853361859262796
73,27,29,0.5594912232541552
74,27,29,0.7644676883311057
75,27,29,-0.01901751281314457
76,27,29,-1.161446000837435
77,27,29,0.1742567408935099
78,27,29,-0.5524381767208068
15,28,29,-0.6251085991769707
16,28,29,-1.052818409493238
17,28,29,-0.8960983112738565
18,28,29,-0.43822995577673973
44,28,29,0.1403216709166925
45,28,29,1.6028635318476507
46,28,29,1.3378055505215793
47,28,29,-1.8732298466748138
48,28,29,-1.5310987954275586
49,28,29,-0.4923474683439004
50,28,29,0.6980846882628223
51,28,29,-1.0789424859733432
66,28,29,2.116831367522846
67,28,29,1.8958501638582068
68,28,29,1.9033542978128917
69,28,29,2.070885969735064
70,28,29,2.2034819268161225
71,28,29,2.2354995402925573
72,28,29,1.6521361619430444
73,28,29,0.7258166749419466
74,28,29,-0.5587462526656887
75,28,29,-1.6850708448772318
76,28,29,-0.015408536010380749
77,28,29,0.6379723350597353
78,28,29,0.9645435420742242
79,28,29,-0.4654875826472748
15,29,29,0.4211836953511679
44,29,29,-0.23681190231261737
45,29,29,0.2626291135878544
46,29,29,0.2522179480249215
47,29,29,-0.8056212120200931
48,29,29,-1.6436281514502586
49,29,29,-0.5067693747577471
50,29,29,-0.5187784200014997
51,29,29,-0.7380043416275373
52,29,29,1.3610631878807113
53,29,29,0.03693630262489898
66,29,29,0.7634976494521019
67,29,29,1.1680017339394775
68,29,29,0.6544913091472089
69,29,29,-0.5774448033313851
70,29,29,-0.03676885140667352
71,29,29,0.3744236630728814
72,29,29,-0.20529901094471348
73,29,29,-0.8006436356780803
74,29,29,-1.326742916080163
75,29,29,-1.484599018194132
76,29,29,-0.5358996624485598
77,29,29,0.5009990160004876
78,29,29,1.035730941587892
79,29,29,1.1078632703776266
80,29,29,-0.4479411666515091
15,30,29,-0.32100048205399995
45,30,29,0.4258551617290381
46,30,29,0.5957295324560795
47,30,29,-0.04254379825270425
48,30,29,-0.7517486060926651
49,30,29,-1.481710843976603
50,30,29,0.9604787160315293
51,30,29,-0.11036388648893282
52,30,29,-0.3004871500283783
53,30,29,-1.5480144968197271
54,30,29,-0.8498446236352681
55,30,29,-0.5540631070016468
71,30,29,-1.9905196715814797
72,30,29,-1.6315799491575107
73,30,29,-1.5392600792405235
74,30,29,-1.1573159656138048
75,30,29,-0.6659633347502262
76,30,29,0.2986253211878736
77,30,29,0.2660075799820184
78,30,29,0.009620808917181764
79,30,29,-0.21271729049107013
80,30,29,0.3825947207535656
81,30,29,0.6345752959343152
46,31,29,1.7557350888491416
47,31,29,1.077279712148445
48,31,29,-0.0325570490092932
49,31,29,-1.1470627801203335
50,31,29,-1.2365738633559746
51,31,29,-1.2008193275332557
52,31,29,0.11270245403776906
53,31,29,0.8604343835127902
54,31,29,-0.10241477533533666
55,31,29,-0.4977857714787276
56,31,29,-1.1879968739177176
57,31,29,-0.512268008153084
73,31,29,-1.0802178337204005
74,31,29,0.0647055938319714
75,31,29,-0.07189537843118286
76,31,29,-1.5700227406045695
77,31,29,-1.6118686308680135
78,31,29,-2.141874082918826
79,31,29,-1.900512629906854
80,31,29,-1.4445128617545557
81,31,29,-0.3545337128877703
82,31,29,1.904550702960293
83,31,29,2.0464840854759916
49,32,29,0.8425648732173694
50,32,29,-0.8310862158931739
51,32,29,-0.27084448452390897
52,32,29,-1.627034444643166
53,32,29,-0.9964835994300135
54,32,29,-0.024865343399287594
55,32,29,-0.9567735165373374
56,32,29,-1.688719796249497
57,32,29,0.27100453850781614
58,32,29,-0.3707252027131149
59,32,29,-1.5823128590201583
60,32,29,-0.8293032868239076
72,32,29,0.0767760608881819
73,32,29,0.11295801091394732
74,32,29,0.31566201823040063
75,32,29,-1.0808560836675407
76,32,29,-0.04834066381865009
77,32,29,0.5370185795008788
78,32,29,-0.8939425102181019
80,32,29,-0.1283309601361565
83,32,29,0.3849842740632322
84,32,29,1.5762082200610892
52,33,29,0.19126730856276936
53,33,29,0.9534454907619224
54,33,29,-0.403694544066758
55,33,29,-1.5194964553715822
56,33,29,-1.5673736499287012
57,33,29,-1.3820615024791318
58,33,29,-0.3023396318579932
59,33,29,-0.5277090446637208
73,33,29,0.7151707197362152
74,33,29,0.49468693632951427
75,33,29,0.44053165273317746
84,33,29,0.01819148850075357
54,34,29,7.281705933539584e-4
55,34,29,0.31124889623952745
56,34,29,0.22679597799199783
73,34,29,0.22965312895910298
74,34,29,0.9411582035513867
72,35,29,-0.8141318304670752
73,35,29,-0.35979262856798927
71,36,29,-1.8997196226323718
72,36,29,-0.4836541838335745
73,36,29,-0.2885886023853954
71,37,29,-2.77782866591341
70,38,29,0.7162560942992391
69,39,29,0.13415481852601
70,39,29,1.4279211073876508
68,40,29,1.6087711152077646
69,40,29,-1.0503338816308292
69,41,29,0.02631040036332708
70,41,29,-1.954754928220876
69,42,29,1.2366850260373135
70,42,29,0.14946560853076163
71,42,29,-1.0911207968561072
70,43,29,0.5737019558209948
71,43,29,-0.31350623392281124
71,44,29,-0.2090823179613812
72,45,29,0.15507667374057682
72,46,29,0.15071419091711682
73,46,29,-1.4523908232726068
55,47,29,0.0965195192804321
56,47,29,-0.5776518086684147
57,47,29,-0.23295521906552097
58,47,29,-1.2633010609431143
59,47,29,0.3054605393556479
73,47,29,-0.8153886215339683
74,47,29,-0.4708160773230824
52,48,29,-1.5100242086782685
53,48,29,-1.3238967430057693
54,48,29,-0.8971777480740908
55,48,29,-1.1261896032546908
56,48,29,-1.0911207968561072
57,48,29,-0.009596448652158442
58,48,29,0.30988870404725744
59,48,29,-0.14591313110360865
60,48,29,0.6293733333706206
73,48,29,-1.5060656319289207
74,48,29,-0.1977618874969536
75,48,29,1.1494573172205589
83,48,29,1.0329616214036932
84,48,29,0.5610647558452628
48,49,29,0.4116963379309924
49,49,29,-1.98163780364402
50,49,29,-1.7842341308262661
51,49,29,-1.319441076492548
52,49,29,-0.9031330778397938
53,49,29,-0.24116310473309777
54,49,29,0.5678350822808718
55,49,29,-1.0188478742170968
56,49,29,-0.897987999730636
57,49,29,-0.050466985545399905
58,49,29,0.47540955944221414
59,49,29,-0.44531966282459146
60,49,29,0.14082404941503865
73,49,29,0.18577961460459622
74,49,29,0.218554122762099
75,49,29,0.5099200853119448
76,49,29,0.9385787448808152
77,49,29,0.6811188056816824
78,49,29,0.12682467306888484
81,49,29,0.300336712453031
82,49,29,1.0034980143756875
83,49,29,-0.04805737824175974
46,50,29,0.7055561114320328
47,50,29,0.24692908552506124
48,50,29,-0.47367946846046605
49,50,29,-1.5758790819704251
50,50,29,-1.4303183019402215
51,50,29,0.334766296477951
52,50,29,0.17966053622186953
53,50,29,-0.5724867203647559
54,50,29,-0.05771877077858248
55,50,29,-0.43395698162850566
56,50,29,0.6929651907685772
73,50,29,-0.788536755295876
74,50,29,-1.2587329022853802
75,50,29,-0.7709689255827024
76,50,29,-1.3607278557191915
77,50,29,-0.20924017048260668
78,50,29,0.3079598984810314
79,50,29,-0.5247253484860256
80,50,29,-0.8096185160825616
81,50,29,0.10591529475555368
45,51,29,-0.7524638167985638
46,51,29,0.13881359756925768
47,51,29,-0.305376251978041
48,51,29,-0.09217272271443754
49,51,29,-1.0719553487806897
50,51,29,-1.0898322415990598
51,51,29,-1.2829554247377566
52,51,29,0.23226786948577616
53,51,29,-1.5280575157141616
54,51,29,-0.43971940745097055
69,51,29,1.867762325060018
70,51,29,0.845526296740142
71,51,29,-0.05558230250658019
72,51,29,-1.436244314716505
73,51,29,0.12428927961703129
74,51,29,-0.17769725949938314
75,51,29,-0.8328718813249232
76,51,29,-0.8631327663303585
77,51,29,-0.7204609772861267
78,51,29,0.1926059567255724
79,51,29,0.5145657834146791
80,51,29,-0.28458918448534387
15,52,29,-0.3499921587941044
16,52,29,0.43442253388887253
45,52,29,-0.7770394223250098
46,52,29,1.0718486128037281
47,52,29,0.33219407216837626
48,52,29,-0.1644722847825853
49,52,29,-1.0907985105200262
50,52,29,-1.112283992197724
51,52,29,-0.8446750611966731
52,52,29,-0.6268292779167175
53,52,29,-1.5240185517535834
66,52,29,1.9240252784978311
67,52,29,1.8212603460201835
68,52,29,1.3289275307368358
69,52,29,0.3329773327461213
70,52,29,-0.023192263189201503
71,52,29,0.8611894005824787
72,52,29,1.7290605362388811
73,52,29,1.88753695615934
74,52,29,0.7016418585342449
75,52,29,-0.24585139181222657
76,52,29,-0.42471457038358706
77,52,29,-0.5112844103575719
78,52,29,0.672994464376557
79,52,29,1.610658323255355
16,53,29,-0.4060544022970653
17,53,29,0.23000992710757304
18,53,29,-0.9935360345328071
19,53,29,-1.5780184147566305
43,53,29,-0.5532503853436281
44,53,29,-0.48249940156365445
45,53,29,-0.6180356324065696
46,53,29,1.1045203678612603
47,53,29,0.5696949674051275
48,53,29,-0.4717698530592244
49,53,29,-1.668248980658427
50,53,29,-1.2802343884622456
51,53,29,-0.7434358512891449
66,53,29,-0.4917661259574146
67,53,29,-0.9347849670117073
68,53,29,-1.5780184147566305
69,53,29,-0.24958064874493865
70,53,29,0.4249006462047506
71,53,29,0.42945643204211154
72,53,29,1.7897080404460952
73,53,29,1.5675737390364388
74,53,29,-0.010149038036911636
75,53,29,-1.0763963835589019
76,53,29,-1.3786156346210805
77,53,29,-1.4645718724529324
78,53,29,-0.6443857555815486
16,54,29,-0.052312201230833445
17,54,29,-3.2547670556977906
18,54,29,-1.289203459987187
19,54,29,-2.0309151899027587
20,54,29,-0.520559646476177
21,54,29,0.5529859711307074
22,54,29,0.5636188487096601
42,54,29,1.2784445750986764
43,54,29,1.151057435643121
44,54,29,1.8105732603949012
45,54,29,-0.2038828140139075
46,54,29,0.32636429632872677
47,54,29,0.12352788161607166
48,54,29,-0.9564888461516668
72,54,29,0.7803592360676277
73,54,29,1.3847280460419777
74,54,29,-1.6225129100818818
75,54,29,-1.1933198796426894
76,54,29,-0.6764467909805668
77,54,29,-0.6216743063639609
78,54,29,-0.739890781966382
17,55,29,0.039213483112418984
18,55,29,0.7704534253444436
19,55,29,0.46351380042802615
20,55,29,0.30295749229491487
21,55,29,1.1457432410908077
22,55,29,1.4194653995480806
23,55,29,1.1718926174424997
24,55,29,0.5583101800894337
41,55,29,1.871139800990039
42,55,29,2.3053756638335097
43,55,29,1.000371584488867
44,55,29,1.0534882720528842
45,55,29,0.4970311127611712
46,55,29,-0.08635131207649144
73,55,29,-0.08084173552393045
74,55,29,-0.29897329907031894
75,55,29,-0.4203006705373203
76,55,29,-1.6372959931636242
77,55,29,-2.118048927171319
18,56,29,0.6647418133420528
19,56,29,1.3076870805055107
20,56,29,1.2106236822058605
21,56,29,0.7339861106348434
22,56,29,1.0161886473711765
23,56,29,1.6083580808240892
24,56,29,1.3858361848453828
25,56,29,0.0845988514054619
26,56,29,-1.2109058811545865
40,56,29,-0.510105070109827
41,56,29,-1.0681634620143647
42,56,29,-0.21906084050931432
43,56,29,-0.35226106705626997
44,56,29,0.4433683413464933
74,56,29,-1.0531293811460682
75,56,29,-0.7981627240598814
20,57,29,0.6215904538554132
21,57,29,0.2472821983197741
22,57,29,0.36851651569747224
23,57,29,0.7813207989207991
24,57,29,1.4986484496552592
25,57,29,0.9893122703525087
26,57,29,0.31961278887356864
27,57,29,-0.17414863664955785
28,57,29,-0.5567080051778007
39,57,29,-0.904490937070646
40,57,29,-1.104420157092866
41,57,29,-1.953903528354371
42,57,29,-0.701109256999635
43,57,29,0.0704899164339286
74,57,29,-0.3371472916014972
75,57,29,0.7691346464887527
21,58,29,0.0721948796745549
25,58,29,0.14471219894009882
26,58,29,0.24103283332728156
27,58,29,1.5650491543731038
28,58,29,0.6049661714136974
29,58,29,-2.391873474904502
30,58,29,0.7037365379517468
31,58,29,0.46703911337734877
35,58,29,-1.0224692442085874
36,58,29,-0.4184658044569043
37,58,29,-1.0509544735834
38,58,29,-2.0243388059269063
39,58,29,-0.61227811318758385
40,58,29,-0.9231217059002447
41,58,29,-0.3687791892836102
42,58,29,0.013435834729283289
74,58,29,-1.3773266691419928
30,59,29,-0.6692994507588338
31,59,29,0.16314746316083964
32,59,29,-0.5009035212857248
33,59,29,-0.9994391293909817
34,59,29,-2.0529491182992055
35,59,29,-0.8519189397775015
36,59,29,-0.25413379842482575
37,59,29,-1.0553087163111914
38,59,29,-1.8431758535174352
39,59,29,-0.9031330778397938
40,59,29,0.3383386218890952
41,59,29,0.3623691678955726
42,59,29,0.24645815214160668
31,60,29,-0.9460069590383247
32,60,29,-1.0862968006826212
33,60,29,0.03196860517757989
34,60,29,0.16908183303660543
35,60,29,0.9192886906821758
36,60,29,1.756731571762318
39,60,29,-0.10138741789749127
40,60,29,-0.42784986355305643
41,60,29,0.42712704201091745
42,60,29,-1.496244739917577
32,61,29,-0.652927861759584
33,61,29,-0.36966339854564084
34,61,29,-0.2733186061013855
33,62,29,-2.2186540329114375
36,19,30,2.2206393539559564
37,19,30,1.8930300451807702
38,19,30,-0.21747233827638907
33,20,30,0.08446878692460871
34,20,30,0.28233774299708353
35,20,30,1.313084126150704
36,20,30,2.0642726459802154
37,20,30,1.3164504599656555
38,20,30,-0.07564063012920923
30,21,30,0.06496897743245017
31,21,30,0.2619292694293376
32,21,30,0.044825315600175206
33,21,30,0.7564280055471213
34,21,30,1.4401629625058665
35,21,30,1.950241991127949
36,21,30,2.0639317719295174
37,21,30,0.4775732570992153
38,21,30,-0.3340407921392591
72,21,30,-0.9705244000920664
27,22,30,-2.190919533141288
28,22,30,-0.906394680286627
29,22,30,0.21351716648714533
30,22,30,0.41019924970364935
31,22,30,0.16029622470986354
32,22,30,-0.20687418800759316
33,22,30,-1.0940258136414445
34,22,30,-0.36067107080508404
35,22,30,0.6064052168551289
36,22,30,1.6120727084706492
37,22,30,0.7572246449889516
38,22,30,-0.5381059844118274
39,22,30,-0.9573430763880729
73,22,30,-1.632720105469754
25,23,30,-0.28692079989994707
26,23,30,-1.571084621740975
27,23,30,-1.2141695249810096
28,23,30,-0.16324809511463148
29,23,30,-0.022077887590854224
30,23,30,-0.7543731364190196
31,23,30,-1.2806226460850985
32,23,30,-1.5925977506367792
33,23,30,-1.0888668562968529
34,23,30,-0.4809612627333212
35,23,30,-0.3169077242213356
36,23,30,-0.0058716351053326845
37,23,30,-1.429864023268927
38,23,30,0.28383541189826444
39,23,30,0.8007115953506374
40,23,30,0.3536595646671965
41,23,30,0.4979475637150034
73,23,30,-1.8747632975208863
22,24,30,-0.3815672033179756
23,24,30,-1.0628146364471078
24,24,30,-1.4008022819240538
25,24,30,-1.5975123243576763
26,24,30,-1.0206570466498652
27,24,30,-1.1168986511267827
28,24,30,-1.0669024965935456
35,24,30,1.506562633096236
36,24,30,-0.37746913953602373
37,24,30,-1.776060158441828
38,24,30,-0.2673879497782757
39,24,30,0.5509112242396567
40,24,30,-0.6535873850564088
41,24,30,1.2912784865939562
73,24,30,-0.4346991299961947
74,24,30,-1.3907316871320714
18,25,30,1.5913590652941025
19,25,30,1.6830757566697354
20,25,30,1.4778022850670383
21,25,30,0.5319310713011339
22,25,30,-0.35803742443034847
23,25,30,-0.8361954117987568
24,25,30,-1.085334638780029
25,25,30,0.1373041149006723
26,25,30,0.14120073083670245
38,25,30,1.7778897151889306
39,25,30,-1.5100242086782685
40,25,30,-2.0558728498525287
41,25,30,0.7724737952426407
42,25,30,0.9264429155456586
73,25,30,0.2141176098319141
74,25,30,-1.2414141293731555
75,25,30,-0.6084543355143982
76,25,30,-0.27381394917095764
77,25,30,-1.4348733979575137
78,25,30,-1.8694093678379
17,26,30,0.769310536028518
18,26,30,0.3633586130325633
19,26,30,-0.5009035212857248
20,26,30,0.6755833017401514
21,26,30,0.22106685914856647
22,26,30,-0.7022525736975228
23,26,30,-0.9187102198470327
24,26,30,-0.5813836632038152
25,26,30,0.2156777419639278
40,26,30,-1.1494460875216785
41,26,30,0.764908452877038
42,26,30,0.30784637106408697
43,26,30,-0.437299888857143
44,26,30,0.2445730874011322
45,26,30,1.9184993568560862
46,26,30,1.2255549608998797
73,26,30,-0.31214795254562466
74,26,30,-0.5318977742702924
75,26,30,0.33443100828737654
76,26,30,-0.3138460105679263
77,26,30,-0.8958286123170256
78,26,30,0.21039133647817035
17,27,30,-0.19416416602426165
18,27,30,-0.9247804844594191
19,27,30,-0.8794966699908116
20,27,30,-0.37533588456211764
21,27,30,-0.31673745283464466
22,27,30,-0.8568604340420924
23,27,30,-0.9829899593122868
42,27,30,-0.7375331931005166
43,27,30,-0.06715509912116033
44,27,30,1.1154946006506634
45,27,30,0.6494385586420635
46,27,30,-0.016518089675702695
47,27,30,0.9751054840495897
48,27,30,0.8953633998351468
49,27,30,0.6634403234953603
72,27,30,1.4537284135069792
73,27,30,0.0745525705141618
74,27,30,0.22046893456885097
75,27,30,-0.2771206714892952
76,27,30,0.6333470574929295
77,27,30,-1.2369453586052448
78,27,30,-0.34807522140377806
18,28,30,-0.6724213147491067
19,28,30,-0.7522253657747913
21,28,30,-0.7524638167985638
44,28,30,0.029142064819922375
45,28,30,1.1887419357137199
46,28,30,1.307754626731899
47,28,30,-1.1362370786048948
48,28,30,-0.5599707556980263
49,28,30,-0.06271557634093416
50,28,30,-0.6910939464206202
51,28,30,0.7124545582750752
65,28,30,2.7093526468638647
66,28,30,2.979067994815867
67,28,30,3.7517718668852376
68,28,30,3.687124321549825
69,28,30,3.4866220706256525
70,28,30,2.49906582198892
71,28,30,1.0394175383674262
72,28,30,0.9334098149941671
73,28,30,1.0011536441094209
74,28,30,-1.4923461417430364
75,28,30,0.2662403269189433
76,28,30,0.23357369737619246
77,28,30,-0.6266140638764023
78,28,30,-0.35138796854562526
45,29,30,1.1497483388022653
46,29,30,0.7440820019924773
47,29,30,-1.1086724096936607
48,29,30,-0.7721805469156722
49,29,30,-0.789274433880779
50,29,30,-0.15379502117919225
51,29,30,-0.7503194643139373
52,29,30,-1.269041136199503
53,29,30,-1.3641091451110716
65,29,30,1.2183841439845715
66,29,30,0.671513521330391
67,29,30,0.49611419216228986
68,29,30,0.553183442499184
69,29,30,-0.4896367332646104
70,29,30,0.3293937788952322
71,29,30,-0.17986151386152627
72,29,30,-0.9317185600136125
73,29,30,0.47241726229765413
74,29,30,-1.439910074940255
75,29,30,-1.2306486573687356
76,29,30,-1.013138648109805
77,29,30,0.7998462104731019
78,29,30,-0.485581071496948
79,29,30,-0.5870020285658345
46,30,30,1.768381114178082
47,30,30,0.540203448667089
48,30,30,-0.7382399850475516
49,30,30,-1.2185375783289927
50,30,30,0.1893182321377831
51,30,30,-0.7680660586532106
52,30,30,-0.2698560435354588
53,30,30,-0.870230289024471
54,30,30,-0.5803459404595147
55,30,30,-0.07132000803366427
71,30,30,-2.7423253685391042
72,30,30,-1.7389664370899478
73,30,30,-0.836451462250763
74,30,30,-0.49720201752958326
75,30,30,-1.1375841182452395
76,30,30,0.18651236953048703
77,30,30,0.4038759537674226
78,30,30,-0.2827598992349751
79,30,30,-1.1011608750876272
80,30,30,-2.103294307514316
81,30,30,-1.0869387288007621
47,31,30,2.3222066485596744
48,31,30,0.8071896748671511
49,31,30,-1.8424390452480097
50,31,30,-0.7179092149406364
51,31,30,-0.7816738509238689
52,31,30,-0.7767960058527644
53,31,30,0.11589399060585248
54,31,30,-1.0435309661121759
55,31,30,-0.6389407118412797
56,31,30,-1.1067076893783063
57,31,30,-0.10977361275422842
58,31,30,0.27644937939190434
59,31,30,-0.05771877077858248
60,31,30,-0.8848256602786274
61,31,30,-0.9115781962524578
72,31,30,-1.7357349320362845
73,31,30,-0.9556352726107433
74,31,30,0.06760040106862714
75,31,30,-0.39159684925640703
76,31,30,0.4865092483893664
77,31,30,0.7242866146493425
78,31,30,0.45769207602389433
79,31,30,-0.8928661412596428
80,31,30,-1.8910498870360828
81,31,30,-0.3138460105679263
82,31,30,1.8436116182432667
83,31,30,2.195320766348098
33,32,30,1.6017393627811287
34,32,30,0.03626591300113912
35,32,30,-0.08911367430291499
51,32,30,-0.4440108373216916
52,32,30,0.4474577416057056
53,32,30,-0.8691760309969608
54,32,30,-1.0233764812257786
55,32,30,-1.3295975193899732
56,32,30,-1.0879023526747569
57,32,30,-0.549396950066375
58,32,30,-0.202153783085448
59,32,30,-0.82042933305854
60,32,30,-1.579090047820429
72,32,30,-0.22192456046719258
73,32,30,-0.30402583120165505
74,32,30,-0.5142374302091285
75,32,30,-1.0862968006826212
76,32,30,0.37507876873172386
77,32,30,0.7428340825916031
78,32,30,-0.4911850405009509
81,32,30,-0.7017951184329145
82,32,30,0.8507612631222414
83,32,30,-0.48654557293175893
84,32,30,0.64671937743419
35,33,30,2.0526073557284477
36,33,30,1.5013102346260516
53,33,30,0.2857918966577546
54,33,30,-0.13192060046277723
55,33,30,-0.9198114712217079
56,33,30,-1.3402751389952652
57,33,30,-1.7693110468997915
58,33,30,-0.5371026444381147
73,33,30,1.1104595876084278
74,33,30,1.5220626995638944
83,33,30,-0.4530115115857495
84,33,30,-1.3038069695072951
36,34,30,0.5234199046907755
37,34,30,0.4201202602021346
72,34,30,-0.37267398232905596
73,34,30,0.6474698931612266
74,34,30,1.3627761570223593
37,35,30,1.272067466386859
38,35,30,0.2235757869429417
72,35,30,0.09858360407465842
73,35,30,-0.7202287767769132
37,36,30,2.0096679364479444
38,36,30,1.1328751268615258
71,36,30,-1.4899180329661244
72,36,30,1.0775810206005592
37,37,30,0.815278400168437
38,37,30,1.501619539670233
71,37,30,-1.294309544982007
38,38,30,0.8584195829615728
70,38,30,0.5620475233181561
69,39,30,-0.4917661259574146
70,39,30,-0.44775374562291553
69,40,30,-2.8564735370559395
70,40,30,-1.5866285445703157
69,41,30,-1.1862287162146028
70,41,30,-1.0773504558486329
69,42,30,-0.365071719099138
70,42,30,-1.0182454868887574
70,43,30,-0.42158656455330934
38,44,30,-0.1484852745978502
39,44,30,0.1747487343945257
71,44,30,-0.7567640777232643
38,45,30,0.17880203592365274
39,45,30,0.016834213065059042
72,45,30,-0.8845586189805187
37,46,30,-0.002980754018603007
38,46,30,0.09419422587456651
72,46,30,-0.03283747574293924
73,46,30,-0.3297377082908245
36,47,30,-0.8652311669514294
37,47,30,-0.5403160759560456
38,47,30,-0.2941063992116801
55,47,30,-0.09757766995354354
56,47,30,-1.4307728036384517
57,47,30,-0.17445687118239916
72,47,30,-0.45000453679078045
73,47,30,-0.5310988774874374
36,48,30,-0.8446750611966731
37,48,30,-0.3822811663687685
54,48,30,-0.35961700739755276
55,48,30,-0.5467670148571538
56,48,30,-0.9072115517645293
57,48,30,-0.010287216309315318
58,48,30,-0.1579042205379171
59,48,30,-0.5435375163606774
72,48,30,-2.3839261997988137
73,48,30,-1.2515428287871997
74,48,30,-0.9004222319606506
75,48,30,0.5302320465718391
83,48,30,0.05227668963208247
84,48,30,0.2885501354540078
35,49,30,0.15768854562468526
36,49,30,-1.8663663974210258
51,49,30,-1.239922312098143
52,49,30,-1.752021364382542
53,49,30,-1.6724230251040282
54,49,30,-0.6661854624079159
55,49,30,-1.2192674358803763
56,49,30,-1.420824891345429
57,49,30,-1.8973454807256012
58,49,30,-1.172890056230799
59,49,30,-0.23600757136363618
60,49,30,0.15694272508436777
72,49,30,-0.2583747804401186
73,49,30,-0.15318722451502295
74,49,30,-0.3213420878744073
75,49,30,1.0918427342239905
76,49,30,1.5617388987363852
77,49,30,0.5350251846799523
78,49,30,-0.016379351743841145
79,49,30,-1.4190275789667135
80,49,30,-1.7579647981529838
81,49,30,-1.0650138433486827
82,49,30,-0.15227599913650902
83,49,30,-0.3499921587941044
47,50,30,0.11014464082400728
48,50,30,-0.30909663339761545
49,50,30,-0.19463292944911184
50,50,30,-1.1929641431578437
51,50,30,-0.7922297636191593
52,50,30,-0.8436439145691916
53,50,30,-0.730956382557651
54,50,30,-0.6845374643836781
55,50,30,-0.567753207784486
56,50,30,-0.33490301125013655
57,50,30,-0.23649011580587437
72,50,30,-0.11361456677340456
73,50,30,-0.6913206587816113
74,50,30,-1.0466178550850636
75,50,30,-0.40315054443560033
76,50,30,-0.20293945070127617
77,50,30,-0.964774096457673
78,50,30,-0.5065734221667771
79,50,30,-0.9036760261761014
80,50,30,-0.8201767805247367
81,50,30,-1.1922530440506798
82,50,30,0.5015070862397708
14,51,30,-0.215568440312191
46,51,30,1.131187624172296
47,51,30,-0.010010872137742603
48,51,30,0.264493936983842
49,51,30,-0.04226158667563349
50,51,30,0.006480009978929182
51,51,30,-1.5055720339439298
52,51,30,-0.5753765949807469
53,51,30,-1.7122077014320987
54,51,30,-1.8380325892968525
55,51,30,-0.9373001079134741
69,51,30,2.1312319504144632
70,51,30,0.7295017566387153
71,51,30,-0.7001953743308033
72,51,30,-1.0843733515057254
73,51,30,-0.6717516784512577
74,51,30,-0.7401267950739445
75,51,30,-0.4013387868827666
76,51,30,-1.0783053870637482
77,51,30,-2.2831600726231334
78,51,30,-1.0410678250926406
79,51,30,-0.1712236397504099
80,51,30,-0.0860608316750117
15,52,30,-1.5947785719433
16,52,30,-0.6186769862557601
45,52,30,-0.31571626027238436
46,52,30,0.720771808051678
47,52,30,0.2479881997408864
48,52,30,-0.05800386019730863
49,52,30,-0.013884203435622473
50,52,30,-0.7736361242080179
51,52,30,-0.1489396477219153
52,52,30,-0.8346602933478515
53,52,30,-1.9021010959690978
65,52,30,3.582441229299559
66,52,30,2.9696471554044583
67,52,30,2.978828597922156
68,52,30,3.0145038308017864
69,52,30,1.2013444728575908
70,52,30,0.9818267077003205
71,52,30,1.9160163067625369
72,52,30,2.2698951533420297
73,52,30,1.3303985808457264
74,52,30,-0.001880886193469135
75,52,30,0.028063940957757178
76,52,30,-0.18094484408981215
77,52,30,-0.35086437446911223
78,52,30,0.12073299939792652
79,52,30,-0.09918830558833576
16,53,30,-1.3349214949121038
17,53,30,-1.5240185517535834
18,53,30,-1.9370736375169015
19,53,30,-0.5138433079264138
43,53,30,-0.39213624063930386
44,53,30,-0.6856653946301131
45,53,30,-0.6274751418613509
46,53,30,0.7485322057399537
47,53,30,0.6801051849437094
48,53,30,0.40032917496923404
49,53,30,0.27425039674981033
50,53,30,-0.9189854317318578
51,53,30,-0.3792493969340806
65,53,30,0.9332480701219157
66,53,30,0.5642077463780798
67,53,30,0.31746922264338856
68,53,30,0.023879163497940035
69,53,30,0.727345503288006
70,53,30,1.6703590216644228
71,53,30,1.2620867188268077
72,53,30,1.639480194804899
73,53,30,1.6145457813948336
74,53,30,-0.19307097182575902
75,53,30,-1.6378697060052898
76,53,30,-1.0710061088843121
77,53,30,0.4556082416702677
78,53,30,0.7862085973542771
17,54,30,-0.37267398232905596
18,54,30,-0.7283824127695595
19,54,30,-0.9516605766706695
20,54,30,-0.81689855468335415
21,54,30,0.44504719088244066
22,54,30,0.548537177496652
23,54,30,1.0549357390233203
42,54,30,1.614957700607977
43,54,30,1.113274775433999
44,54,30,1.1536731774445534
45,54,30,-1.3768974044121376
